Date,State,Total_cases,Confirmed_cases,New_cases,Total_deaths,Confirmed_death,New_deaths,State_resident_number,State_visitor_number
11/02/2020,PR,68943,35750,771,842,642,3,-1,-1
11/03/2020,PR,69020,35807,77,850,648,8,-1,-1
11/04/2020,PR,69416,36101,396,855,653,5,-1,-1
11/05/2020,PR,70519,36904,1103,862,659,7,-1,-1
11/06/2020,PR,71455,37490,936,862,659,0,-1,-1
11/07/2020,PR,38100,37999,-33355,872,669,10,-1,-1
01/22/2020,NC,0,0,0,0,0,0,33639,62409
01/23/2020,NC,0,0,0,0,0,0,33639,62409
01/24/2020,NC,0,0,0,0,0,0,33639,62409
01/25/2020,NC,0,0,0,0,0,0,33639,62409
01/26/2020,NC,0,0,0,0,0,0,33639,62409
01/27/2020,NC,0,0,0,0,0,0,32725,62409
01/28/2020,NC,0,0,0,0,0,0,32725,62409
01/29/2020,NC,0,0,0,0,0,0,32725,62409
01/30/2020,NC,0,0,0,0,0,0,32725,62409
01/31/2020,NC,0,0,0,0,0,0,32725,62409
02/01/2020,NC,0,0,0,0,0,0,32725,64097
02/02/2020,NC,0,0,0,0,0,0,32725,64097
02/03/2020,NC,0,0,0,0,0,0,32286,64097
02/04/2020,NC,0,0,0,0,0,0,32286,64097
02/05/2020,NC,0,0,0,0,0,0,32286,64097
02/06/2020,NC,0,0,0,0,0,0,32286,64097
02/07/2020,NC,0,0,0,0,0,0,32286,64097
02/08/2020,NC,0,0,0,0,0,0,32286,64097
02/09/2020,NC,0,0,0,0,0,0,32286,64097
02/10/2020,NC,0,0,0,0,0,0,35350,64097
02/11/2020,NC,0,0,0,0,0,0,35350,64097
02/12/2020,NC,0,0,0,0,0,0,35350,64097
02/13/2020,NC,0,0,0,0,0,0,35350,64097
02/14/2020,NC,0,0,0,0,0,0,35350,64097
02/15/2020,NC,0,0,0,0,0,0,35350,64097
02/16/2020,NC,0,0,0,0,0,0,35350,64097
02/17/2020,NC,0,0,0,0,0,0,34246,64097
02/18/2020,NC,0,0,0,0,0,0,34246,64097
02/19/2020,NC,0,0,0,0,0,0,34246,64097
02/20/2020,NC,0,0,0,0,0,0,34246,64097
02/21/2020,NC,0,0,0,0,0,0,34246,64097
02/22/2020,NC,0,0,0,0,0,0,34246,64097
02/23/2020,NC,0,0,0,0,0,0,34246,64097
02/24/2020,NC,0,0,0,0,0,0,32378,64097
02/25/2020,NC,0,0,0,0,0,0,32378,64097
02/26/2020,NC,0,0,0,0,0,0,32378,64097
02/27/2020,NC,0,0,0,0,0,0,32378,64097
02/28/2020,NC,0,0,0,0,0,0,32378,64097
02/29/2020,NC,0,0,0,0,0,0,32378,64097
03/01/2020,NC,0,0,0,0,0,0,32378,47698
03/02/2020,NC,0,0,0,0,0,0,34710,47698
03/03/2020,NC,1,0,1,0,0,0,34710,47698
03/04/2020,NC,1,0,0,0,0,0,34710,47698
03/05/2020,NC,1,0,0,0,0,0,34710,47698
03/06/2020,NC,2,0,1,0,0,0,34710,47698
03/07/2020,NC,2,0,0,0,0,0,34710,47698
03/08/2020,NC,2,0,0,0,0,0,34710,47698
03/09/2020,NC,7,0,5,0,0,0,33532,47698
03/10/2020,NC,7,0,0,0,0,0,33532,47698
03/11/2020,NC,8,0,1,0,0,0,33532,47698
03/12/2020,NC,15,0,7,0,0,0,33532,47698
03/13/2020,NC,15,0,0,0,0,0,33532,47698
03/14/2020,NC,17,0,2,0,0,0,33532,47698
03/15/2020,NC,33,0,16,0,0,0,33532,47698
03/16/2020,NC,40,0,7,0,0,0,30597,47698
03/17/2020,NC,62,0,22,0,0,0,30597,47698
03/18/2020,NC,97,0,35,0,0,0,30597,47698
03/19/2020,NC,137,0,40,0,0,0,30597,47698
03/20/2020,NC,164,0,27,0,0,0,30597,47698
03/21/2020,NC,227,0,63,0,0,0,30597,47698
03/22/2020,NC,255,0,28,0,0,0,30597,47698
03/23/2020,NC,398,0,143,0,0,0,26032,47698
03/24/2020,NC,504,0,106,0,0,0,26032,47698
03/25/2020,NC,636,0,132,1,0,1,26032,47698
03/26/2020,NC,764,0,128,3,0,2,26032,47698
03/27/2020,NC,764,0,0,3,0,0,26032,47698
03/28/2020,NC,935,0,171,4,0,1,26032,47698
03/29/2020,NC,1307,0,372,6,0,2,26032,47698
03/30/2020,NC,1498,0,191,8,0,2,24605,47698
03/31/2020,NC,1584,0,86,9,0,1,24605,47698
04/01/2020,NC,1857,0,273,16,0,7,24605,33377
04/02/2020,NC,2093,0,236,19,0,3,24605,33377
04/03/2020,NC,2093,0,0,21,0,2,24605,33377
04/04/2020,NC,2402,0,309,24,0,3,24605,33377
04/05/2020,NC,2870,0,468,33,0,9,24605,33377
04/06/2020,NC,2870,0,0,33,0,0,23943,33377
04/07/2020,NC,3221,0,351,46,0,13,23943,33377
04/08/2020,NC,3651,0,430,65,0,19,23943,33377
04/09/2020,NC,3651,0,0,65,0,0,23943,33377
04/10/2020,NC,3908,0,257,74,0,9,23943,33377
04/11/2020,NC,4312,0,404,80,0,6,23943,33377
04/12/2020,NC,4520,0,208,81,0,1,23943,33377
04/13/2020,NC,4816,0,296,86,0,5,24325,33377
04/14/2020,NC,5024,0,208,108,0,22,24325,33377
04/15/2020,NC,5123,0,99,117,0,9,24325,33377
04/16/2020,NC,5465,0,342,131,0,14,24325,33377
04/17/2020,NC,5859,0,394,152,0,21,24325,33377
04/18/2020,NC,6140,0,281,164,0,12,24325,33377
04/19/2020,NC,6493,6493,353,172,172,8,24325,33377
04/20/2020,NC,6764,6764,271,179,179,7,20645,33377
04/21/2020,NC,6951,6951,187,213,213,34,20645,33377
04/22/2020,NC,7220,7220,269,242,242,29,20645,33377
04/23/2020,NC,7608,7608,388,253,253,11,20645,33377
04/24/2020,NC,8052,8052,444,269,269,16,20645,33377
04/25/2020,NC,8623,8623,571,289,289,20,20645,33377
04/26/2020,NC,8830,8830,207,299,299,10,20645,33377
04/27/2020,NC,9142,9142,312,306,306,7,23212,33377
04/28/2020,NC,9568,9568,426,342,342,36,23212,33377
04/29/2020,NC,9948,9948,380,354,354,12,23212,33377
04/30/2020,NC,10509,10509,561,378,378,24,23212,33377
05/01/2020,NC,10923,10923,414,399,399,21,23212,37483
05/02/2020,NC,11509,11509,586,420,420,21,23212,37483
05/03/2020,NC,11664,11664,155,422,422,2,23212,37483
05/04/2020,NC,11848,11848,184,430,430,8,23217,37483
05/05/2020,NC,12256,12256,408,452,452,22,23217,37483
05/06/2020,NC,12758,12758,502,477,477,25,23217,37483
05/07/2020,NC,13397,13397,639,507,507,30,23217,37483
05/08/2020,NC,13868,13868,471,527,527,20,23217,37483
05/09/2020,NC,14360,14360,492,544,544,17,23217,37483
05/10/2020,NC,14764,14764,404,547,547,3,23217,37483
05/11/2020,NC,15045,15045,281,550,550,3,24575,37483
05/12/2020,NC,15346,15346,301,577,577,27,24575,37483
05/13/2020,NC,15816,15816,470,597,597,20,24575,37483
05/14/2020,NC,16507,16507,691,615,615,18,24575,37483
05/15/2020,NC,17129,17129,622,641,641,26,24575,37483
05/16/2020,NC,17982,17982,853,652,652,11,24575,37483
05/17/2020,NC,18512,18512,530,659,659,7,24575,37483
05/18/2020,NC,19023,19023,511,661,661,2,24374,37483
05/19/2020,NC,19700,19700,677,691,691,30,24374,37483
05/20/2020,NC,20122,20122,422,702,702,11,24374,37483
05/21/2020,NC,20860,20860,738,716,716,14,24374,37483
05/22/2020,NC,21618,21618,758,728,728,12,24374,37483
05/23/2020,NC,22725,22725,1107,737,737,9,24374,37483
05/24/2020,NC,23222,23222,497,744,744,7,24374,37483
05/25/2020,NC,23964,23964,742,764,764,20,24801,37483
05/26/2020,NC,24140,24140,176,766,766,2,24801,37483
05/27/2020,NC,24628,24628,488,794,794,28,24801,37483
05/28/2020,NC,25412,25412,784,827,827,33,24801,37483
05/29/2020,NC,26488,26488,1076,859,859,32,24801,37483
05/30/2020,NC,27673,27673,1185,877,877,18,24801,37483
05/31/2020,NC,28589,28589,916,886,886,9,24801,37483
06/01/2020,NC,29263,29263,674,898,898,12,28342,44596
06/02/2020,NC,29889,29889,626,921,921,23,28342,44596
06/03/2020,NC,30777,30777,888,939,939,18,28342,44596
06/04/2020,NC,31966,31966,1189,960,960,21,28342,44596
06/05/2020,NC,33255,33255,1289,966,966,6,28342,44596
06/06/2020,NC,34625,34625,1370,992,992,26,28342,44596
06/07/2020,NC,35555,35546,930,996,996,4,28342,44596
06/08/2020,NC,36484,36484,929,1006,1006,10,30088,44596
06/09/2020,NC,37160,37160,676,1029,1029,23,30088,44596
06/10/2020,NC,38171,38171,1011,1053,1053,24,30088,44596
06/11/2020,NC,39481,39481,1310,1064,1064,11,30088,44596
06/12/2020,NC,41249,41249,1768,1092,1092,28,30088,44596
06/13/2020,NC,42676,42676,1427,1104,1104,12,30088,44596
06/14/2020,NC,44119,44119,1443,1109,1109,5,30088,44596
06/15/2020,NC,45102,45102,983,1118,1118,9,-1,44596
06/16/2020,NC,45853,45853,751,1154,1154,36,-1,44596
06/17/2020,NC,46855,46855,1002,1168,1168,14,-1,44596
06/18/2020,NC,48188,48188,1333,1175,1175,7,-1,44596
06/19/2020,NC,49840,49840,1652,1197,1197,22,-1,44596
06/20/2020,NC,51389,51389,1549,1212,1212,15,-1,44596
06/21/2020,NC,52801,52801,1412,1220,1220,8,-1,44596
06/22/2020,NC,53605,53605,804,1223,1223,3,-1,44596
06/23/2020,NC,54453,54453,848,1251,1251,28,-1,44596
06/24/2020,NC,56174,56174,1721,1271,1271,20,-1,44596
06/25/2020,NC,57183,57183,1009,1290,1290,19,-1,44596
06/26/2020,NC,58818,58818,1635,1303,1303,13,-1,44596
06/27/2020,NC,60537,60537,1719,1318,1318,15,-1,44596
06/28/2020,NC,62142,62142,1605,1322,1322,4,-1,44596
06/29/2020,NC,63484,63484,1342,1325,1325,3,-1,44596
06/30/2020,NC,64670,64670,1186,1343,1343,18,-1,44596
07/01/2020,NC,66514,66514,1844,1373,1373,30,-1,44983
07/02/2020,NC,64670,64670,-1844,1343,1343,-30,-1,44983
07/03/2020,NC,70241,70241,5571,1392,1392,49,-1,44983
07/04/2020,NC,70241,70241,0,1392,1392,0,-1,44983
07/05/2020,NC,72983,72983,2742,1396,1396,4,-1,44983
07/06/2020,NC,74529,74529,1546,1398,1398,2,-1,44983
07/07/2020,NC,75875,75875,1346,1420,1420,22,-1,44983
07/08/2020,NC,77310,77310,1435,1441,1441,21,-1,44983
07/09/2020,NC,79349,79349,2039,1461,1461,20,-1,44983
07/10/2020,NC,81331,81331,1982,1479,1479,18,-1,44983
07/11/2020,NC,83793,83793,2462,1499,1499,20,-1,44983
07/12/2020,NC,85701,85701,1908,1503,1503,4,-1,44983
07/13/2020,NC,87528,87528,1827,1510,1510,7,-1,44983
07/14/2020,NC,89484,89484,1956,1552,1552,42,-1,44983
07/15/2020,NC,91266,91266,1782,1568,1568,16,-1,44983
07/16/2020,NC,93426,93426,2160,1588,1588,20,-1,44983
07/17/2020,NC,95477,95477,2051,1606,1606,18,-1,44983
07/18/2020,NC,97958,97958,2481,1629,1629,23,-1,44983
07/19/2020,NC,99778,99778,1820,1634,1634,5,-1,44983
07/20/2020,NC,101046,101046,1268,1642,1642,8,-1,44983
07/21/2020,NC,102861,102861,1815,1668,1668,26,-1,44983
07/22/2020,NC,105001,105001,2140,1698,1698,30,-1,44983
07/23/2020,NC,106893,106893,1892,1726,1726,28,-1,44983
07/24/2020,NC,108995,108995,2102,1746,1746,20,-1,44983
07/25/2020,NC,111092,111092,2097,1778,1778,32,-1,44983
07/26/2020,NC,112713,112713,1621,1785,1785,7,-1,44983
07/27/2020,NC,114338,114338,1625,1790,1790,5,-1,44983
07/28/2020,NC,116087,116087,1749,1820,1820,30,-1,44983
07/29/2020,NC,117850,117850,1763,1865,1865,45,-1,44983
07/30/2020,NC,120194,120194,2344,1903,1903,38,-1,44983
07/31/2020,NC,122148,122148,1954,1924,1924,21,-1,44983
08/01/2020,NC,123878,123878,1730,1964,1964,40,-1,47040
08/02/2020,NC,125219,125219,1341,1969,1969,5,-1,47040
08/03/2020,NC,126532,126532,1313,1982,1982,13,-1,47040
08/04/2020,NC,128161,128161,1629,2010,2010,28,-1,47040
08/05/2020,NC,129288,129288,1127,2050,2050,40,-1,47040
08/06/2020,NC,131267,131267,1979,2092,2092,42,-1,47040
08/07/2020,NC,132812,132812,1545,2134,2134,42,-1,47040
08/08/2020,NC,134766,134766,1954,2160,2160,26,-1,47040
08/09/2020,NC,136218,136218,1452,2168,2168,8,-1,47040
08/10/2020,NC,136844,136844,626,2172,2172,4,-1,47040
08/11/2020,NC,137895,137895,1051,2204,2204,32,-1,47040
08/12/2020,NC,139061,139061,1166,2249,2249,45,-1,47040
08/13/2020,NC,140824,140824,1763,2287,2287,38,-1,47040
08/14/2020,NC,142170,142170,1346,2313,2313,26,-1,47040
08/15/2020,NC,143706,143706,1536,2343,2343,30,-1,47040
08/16/2020,NC,144952,144952,1246,2347,2347,4,-1,47040
08/17/2020,NC,145516,145516,564,2348,2348,1,-1,47040
08/18/2020,NC,146779,146779,1263,2396,2396,48,-1,47040
08/19/2020,NC,147932,147932,1153,2431,2431,35,-1,47040
08/20/2020,NC,149904,149904,1972,2465,2465,34,-1,47040
08/21/2020,NC,151912,151912,2008,2494,2494,29,-1,47040
08/22/2020,NC,153641,153641,1729,2521,2521,27,-1,47040
08/23/2020,NC,155113,155113,1472,2531,2531,10,-1,47040
08/24/2020,NC,156396,156396,1283,2535,2535,4,-1,47040
08/25/2020,NC,157741,157741,1345,2570,2570,35,-1,47040
08/26/2020,NC,158985,158985,1244,2606,2606,36,-1,47040
08/27/2020,NC,161076,161076,2091,2630,2630,24,-1,47040
08/28/2020,NC,162491,162491,1415,2652,2652,22,-1,47040
08/29/2020,NC,165076,165076,2585,2683,2683,31,-1,47040
08/30/2020,NC,166127,166127,1051,2692,2692,9,-1,47040
08/31/2020,NC,167313,167313,1186,2702,2702,10,-1,47040
09/01/2020,NC,169424,169424,2111,2741,2741,39,-1,47797
09/02/2020,NC,170553,170553,1129,2779,2779,38,-1,47797
09/03/2020,NC,172209,172209,1656,2803,2803,24,-1,47797
09/04/2020,NC,174254,174254,2045,2839,2839,36,-1,47797
09/05/2020,NC,175815,175815,1561,2889,2889,50,-1,47797
09/06/2020,NC,176901,176901,1086,2890,2890,1,-1,47797
09/07/2020,NC,177919,177919,1018,2897,2897,7,-1,47797
09/08/2020,NC,178635,178635,716,2909,2909,12,-1,47797
09/09/2020,NC,179532,179532,897,2958,2958,49,-1,47797
09/10/2020,NC,180754,180754,1222,2990,2990,32,-1,47797
09/11/2020,NC,182286,182286,1532,3023,3023,33,-1,47797
09/12/2020,NC,183740,183740,1454,3047,3047,24,-1,47797
09/13/2020,NC,184936,184936,1196,3052,3052,5,-1,47797
09/14/2020,NC,185781,185781,845,3060,3060,8,-1,47797
09/15/2020,NC,186887,186887,1106,3111,3111,51,-1,47797
09/16/2020,NC,188024,188024,1137,3149,3149,38,-1,47797
09/17/2020,NC,189576,189576,1552,3180,3180,31,-1,47797
09/18/2020,NC,191019,191019,1443,3207,3207,27,-1,47797
09/19/2020,NC,192248,192248,1229,3235,3235,28,-1,47797
09/20/2020,NC,193581,193581,1333,3243,3243,8,-1,47797
09/21/2020,NC,194381,194381,800,3247,3247,4,-1,47797
09/22/2020,NC,195549,195549,1168,3286,3286,39,-1,47797
09/23/2020,NC,196501,196501,952,3316,3316,30,-1,47797
09/24/2020,NC,198189,198189,1688,3356,3356,40,-1,47797
09/25/2020,NC,204331,199768,6142,3409,3384,53,-1,47797
09/26/2020,NC,206090,201431,1759,3440,3413,31,-1,47797
09/27/2020,NC,207380,202704,1290,3441,3414,1,-1,47797
09/28/2020,NC,208248,203568,868,3445,3418,4,-1,47797
09/29/2020,NC,209137,204331,889,3494,3467,49,-1,47797
09/30/2020,NC,210632,205703,1495,3532,3505,38,-1,47797
10/01/2020,NC,212909,207789,2277,3579,3551,47,-1,46598
10/02/2020,NC,214684,209397,1775,3608,3579,29,-1,46598
10/03/2020,NC,216886,211403,2202,3629,3600,21,-1,46598
10/04/2020,NC,217496,211961,610,3634,3603,5,-1,46598
10/05/2020,NC,219754,214209,2258,3637,3606,3,-1,46598
10/06/2020,NC,221258,215477,1504,3670,3639,33,-1,46598
10/07/2020,NC,222969,216943,1711,3693,3661,23,-1,46598
10/08/2020,NC,225397,219162,2428,3722,3689,29,-1,46598
10/09/2020,NC,227431,220965,2034,3747,3713,25,-1,46598
10/10/2020,NC,229752,223089,2321,3765,3731,18,-1,46598
10/11/2020,NC,231471,224727,1719,3770,3735,5,-1,46598
10/12/2020,NC,232747,225959,1276,3773,3738,3,-1,46598
10/13/2020,NC,234481,227496,1734,3816,3774,43,-1,46598
10/14/2020,NC,236407,229115,1926,3856,3813,40,-1,46598
10/15/2020,NC,238939,231362,2532,3874,3831,18,-1,46598
10/16/2020,NC,241623,233732,2684,3910,3864,36,-1,46598
10/17/2020,NC,243725,235597,2102,3929,3882,19,-1,46598
10/18/2020,NC,246028,237805,2303,3934,3887,5,-1,46598
10/19/2020,NC,247172,238949,1144,3939,3892,5,-1,46598
10/20/2020,NC,248750,240297,1578,3992,3941,53,-1,46598
10/21/2020,NC,250592,241792,1842,4032,3981,40,-1,46598
10/22/2020,NC,252992,243923,2400,4082,4028,50,-1,46598
10/23/2020,NC,255708,246346,2716,4114,4058,32,-1,46598
10/24/2020,NC,258292,248620,2584,4144,4085,30,-1,46598
10/25/2020,NC,260099,250332,1807,4157,4097,13,-1,46598
10/26/2020,NC,261742,251937,1643,4170,4108,13,-1,46598
10/27/2020,NC,263883,253847,2141,4211,4144,41,-1,46598
